name,published_at,status,url,validity,valid_from,valid_to,epoch_valid_from,epoch_valid_to,recently_added,address,latitude,longitude
"Grundschule ""Georgius Agricola"" in Freiberg/Loßnitz",2021-11-24,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_24_GS_Georgius_Agricola.pdf,25.11.2021 bis 08.12.2021,2021-11-25 00:00:00,2021-12-08 00:00:00,1637798400,1638921600.0,False,"Agricolastraße 35, 09599 Freiberg, Deutschland",50.93025,13.33666
"Schule „Am Bürgergarten“, Förderzentrum mit dem Förderschwerpunkt Lernen Eilenburg in Eilenburg",2021-12-10,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_Am_Buergergarten.pdf,11.12.2021 bis 22.12.2021,2021-12-11 00:00:00,2021-12-22 00:00:00,1639180800,1640131200.0,True,"Dr.-Belian-Straße 2, 04838 Eilenburg, Deutschland",51.4572948,12.6408785
Oberschule Mockrehna,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_OS_Mockrehna.pdf,11.12.2021 bis 21.12.2021,2021-12-11 00:00:00,2021-12-21 00:00:00,1639180800,1640044800.0,True,"Schulstraße 8, 04862 Mockrehna, Deutschland",51.5062624,12.8099675
"Fröbelschule Delitzsch, Förderzentrum mit dem Förderschwerpunkt geistige Entwicklung in Delitzsch",2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_Froebelschule_Delitzsch.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,True,"Kahlhausen 1, 04509 Delitzsch, Deutschland",51.55472,12.30401
Grundschule 3 Taucha,2021-12-08,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_12_08_3_Grundschule_Taucha.pdf,09.12.2021 bis 17.12.2021,2021-12-09 00:00:00,2021-12-17 00:00:00,1639008000,1639699200.0,False,"Rudolf-Breitscheid-Straße 1, 04425 Taucha, Deutschland",51.3741858,12.4873396
Lessing-Oberschule Schkeuditz,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_08_Lessing_OS.pdf,09.12.2021 bis 10.12.2021,2021-12-09 00:00:00,2021-12-10 00:00:00,1639008000,1639094400.0,False,"Weststraße 25, 04435 Schkeuditz, Deutschland",51.3971214,12.2173474
Regenbogenschule - Grundschule der Stadt Taucha,2021-12-07,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_12_07_Regenbogenschule_Taucha.pdf,08.12.2021 bis 17.12.2021,2021-12-08 00:00:00,2021-12-17 00:00:00,1638921600,1639699200.0,False,"Rudolf-Breitscheid-Straße 1, 04425 Taucha, Deutschland",51.37393369999999,12.4876327
Grundschule Dahlen,2021-12-07,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_07_GS_Dahlen.pdf,08.12.2021 bis 17.12.2021,2021-12-08 00:00:00,2021-12-17 00:00:00,1638921600,1639699200.0,False,"Max-Hupfer-Straße 6, 04774 Dahlen, Deutschland",51.3629414,12.9932301
Gellert-Grundschule Schönwölkau,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_Gellert_Grundschule_Woelkau.pdf,07.12.2021 bis 13.12.2021,2021-12-07 00:00:00,2021-12-13 00:00:00,1638835200,1639353600.0,False,"Parkstraße 11, 04509 Schönwölkau, Deutschland",51.49379,12.49727
Grundschule Authausen in Laußig,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Grundschule_Authausen.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Kirchstraße 2, 04849 Laußig, Deutschland",51.5933017,12.6790186
Oberschule Taucha,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_OS_Taucha.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,False,"Friedrich-Engels-Straße 19, 04425 Taucha, Deutschland",51.3743259,12.4878647
Regenbogenschule Taucha,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_Regenbogenschule_Taucha.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,False,"Rudolf-Breitscheid-Straße 1, 04425 Taucha, Deutschland",51.37393369999999,12.4876327
Regenbogenschule Taucha in Taucha,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_Regenbogenschule_Taucha.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Rudolf-Breitscheid-Straße 1, 04425 Taucha, Deutschland",51.37393369999999,12.4876327
Oberschule Taucha in Taucha,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_30_OS_Taucha.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Friedrich-Engels-Straße 19, 04425 Taucha, Deutschland",51.3743259,12.4878647
Förderzentrum an der Promenade Torgau mit den Förderschwerpunkten Lernen und geistige Entwicklung in Torgau,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_FZ_an_der_Promenade_Torgau.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Promenade 3/4, 04860 Torgau, Deutschland",51.5560688,13.0024694
Thomas-Mann-Gymnasium Oschatz in Oschatz,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_Thomas_Mann_GY_Oschatz.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Rudolf-Breitscheid-Straße 1, 04758 Oschatz, Deutschland",51.2943838,13.1081366
Oberschule Bad Gottleuba in Bad Gottleuba-Berggießhübel,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_OS_Bad_Gottleuba.pdf,13.12.2021 bis 22.12.2021,2021-12-13 00:00:00,2021-12-22 00:00:00,1639353600,1640131200.0,True,"Hellendorfer Str. 32, 01816 Bad Gottleuba-Berggießhübel, Deutschland",50.84627,13.94386
Lessing-Oberschule Freital-Potschappel in Freital,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_OS_Freital_Potschappel.pdf,11.12.2021 bis 22.12.2021,2021-12-11 00:00:00,2021-12-22 00:00:00,1639180800,1640131200.0,True,"Zur Lessingschule, 01705 Freital, Deutschland",51.0109123,13.6592397
Grundschule Pesterwitz in Freital,2021-12-10,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_GS_Pesterwitz.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,True,"Zum Weinberg 6, 01705 Freital, Deutschland",51.02874509999999,13.6508547
Berufliches Schulzentrum „Friedrich Siemens“ Pirna,2021-12-09,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_BSZ_Pirna.pdf,10.12.2021 bis 15.12.2021,2021-12-10 00:00:00,2021-12-15 00:00:00,1639094400,1639526400.0,False,"Pillnitzer Str. 13, 01796 Pirna, Deutschland",50.97674379999999,13.9332283
Grundschule „Gotthold Ephraim Lessing“ in Pirna,2021-12-09,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_Lessing_GS_Pirna.pdf,10.12.2021 bis 17.12.2021,2021-12-10 00:00:00,2021-12-17 00:00:00,1639094400,1639699200.0,False,"Königsteiner Str. 22 a, 01796 Pirna, Deutschland",50.9576597,13.9332941
"Grundschule ""Am Albertschacht"" Freital-Wurgwitz in Freital",2021-12-09,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_GS_Wurgwitz.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,False,"Zur Quäne 11, 01705 Freital, Deutschland",51.01974300000001,13.6228111
Pestalozzi-Gymnasiums Heidenau,2021-12-09,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_Pestalozzi_Gymnasium_Heidenau.pdf,10.12.2021 bis 17.12.2021,2021-12-10 00:00:00,2021-12-17 00:00:00,1639094400,1639699200.0,False,"Hauptstraße 37, 01809 Heidenau, Deutschland",50.970415,13.8705986
Berufliches Schulzentrum „Friedrich Siemens“ Pirna in Pirna,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_08_BSZ_Friedrich_Siemens_Pirna.pdf,09.12.2021 bis 10.12.2021,2021-12-09 00:00:00,2021-12-10 00:00:00,1639008000,1639094400.0,False,"Pillnitzer Str. 13, 01796 Pirna, Deutschland",50.97674379999999,13.9332283
Grundschule Altenberg,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_08_Grundschule_Altenberg.pdf,09.12.2021 bis 17.12.2021,2021-12-09 00:00:00,2021-12-17 00:00:00,1639008000,1639699200.0,False,"Dippoldiswalder Str. 19, 01773 Altenberg, Deutschland",50.7652847,13.7553747
Julius Mißbach-Grundschule Neustadt in Neustadt in Sachsen,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_08_Julius_Missbach_Grundschule.pdf,09.12.2021 bis 17.12.2021,2021-12-09 00:00:00,2021-12-17 00:00:00,1639008000,1639699200.0,False,"Bischofswerdaer Str. 15, 01844 Neustadt in Sachsen, Deutschland",51.02787,14.2167601
DPFA-Regenbogen-Grundschule in Rabenau,2021-12-07,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_07_GS_Regenbogen_Rabenau.pdf,09.12.2021 bis 14.12.2021,2021-12-09 00:00:00,2021-12-14 00:00:00,1639008000,1639440000.0,False,"Schulstraße 6, 01734 Rabenau, Deutschland",50.9651283,13.6472225
Pestalozzi-Gymnasium in Heidenau,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Pestalozz_GYM_Heidenau.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Hauptstraße 37, 01809 Heidenau, Deutschland",50.970415,13.8705986
Grundschule Reinhardtsgrimma,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_GS_Reinhardtsgrimma.pdf,07.12.2021 bis 10.12.2021,2021-12-07 00:00:00,2021-12-10 00:00:00,1638835200,1639094400.0,False,"Grimmsche Hauptstraße 53, 01768 Glashütte, Deutschland",50.89173,13.75398
Grundschule Pirna-Neundorf in Pirna,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_GS_Pirna_Neundorf.pdf,07.12.2021 bis 10.12.2021,2021-12-07 00:00:00,2021-12-10 00:00:00,1638835200,1639094400.0,False,"Alt-Neundorf 24, 01796 Pirna, Deutschland",50.9169177,13.979638
Grundschule Struppen,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Grundschule_Struppen.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Kirchberg 13, 01796 Struppen, Deutschland",50.93762,14.01093
Berufliches Schulzentrum „Friedrich Siemens“ Pirna,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_BSZ_Pirna.pdf,07.12.2021 bis 10.12.2021,2021-12-07 00:00:00,2021-12-10 00:00:00,1638835200,1639094400.0,False,"Pillnitzer Str. 13, 01796 Pirna, Deutschland",50.97674379999999,13.9332283
Grundschule Pesterwitz in Freital,2021-12-03,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_GS_Pesterwitz.pdf,04.12.2021 bis 10.12.2021,2021-12-04 00:00:00,2021-12-10 00:00:00,1638576000,1639094400.0,False,"Zum Weinberg 6, 01705 Freital, Deutschland",51.02874509999999,13.6508547
Grundschule Schmiedeberg in Dippoldiswalde,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_GS_Schmiedeberg.pdf,03.12.2021 bis 14.12.2021,2021-12-03 00:00:00,2021-12-14 00:00:00,1638489600,1639440000.0,False,"Dorfstraße 52, 01744 Dippoldiswalde, Deutschland",50.8612389,13.6608646
Grundschule „Am Marienschacht“ in Bannewitz,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_GS_Bannewitz.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Neues Leben 26, 01728 Bannewitz, Deutschland",50.99169029999999,13.7095844
Grundschule Dürrröhrsdorf-Dittersbach in Dürrröhrsdorf-Dittersbach,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_30_GS_Duerrroehrsdorf.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Schulstraße 3, 01833 Dürrröhrsdorf-Dittersbach, Deutschland",51.0341914,13.9931851
DPFA-Regenbogen-Grundschule in Rabenau,2021-11-29,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_GS_Rabenau.pdf,30.11.2021 bis 08.12.2021,2021-11-30 00:00:00,2021-12-08 00:00:00,1638230400,1638921600.0,False,"Schulstraße 6, 01734 Rabenau, Deutschland",50.9651283,13.6472225
Astrid-Lindgren-Grundschule Heidenau in Heidenau,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_Astrid_Lindgren_Grundschule_Heidenau.pdf,30.11.2021 bis 08.12.2021,2021-11-30 00:00:00,2021-12-08 00:00:00,1638230400,1638921600.0,False,"Dresdner Str. 62, 01809 Heidenau, Deutschland",50.9838819,13.8635656
Pestalozzi-Gymnasium Heidenau in Heidenau,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_Pestalozzi_Gymnasium_Heidenau.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Hauptstraße 37, 01809 Heidenau, Deutschland",50.970415,13.8705986
"Wilhelmine-Reichard-Schule, Schule mit dem Förderschwerpunkt Lernen in Freital",2021-11-29,befristet eingeschränkter Regelbetrieb,https://www.smk.sachsen.de/ppdf/2021_11_29_FSP_Lernen_Wilhelmine_Reichard_Schule.pdf,30.11.2021 bis 08.12.2021,2021-11-30 00:00:00,2021-12-08 00:00:00,1638230400,1638921600.0,False,"Zauckeroder Str. 4A, 01705 Freital, Deutschland",51.009066,13.6457431
"Förderschulzentrum „Oberes Osterzgebirge“, Schulteil mit dem Förderschwerpunkt geistige Entwicklung, Glashütte in Glashütte, OT Reinhardtsgrimma",2021-11-29,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_FZ_Oberes_Osterzgebirge.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Gartenstraße 4, 01768 Glashütte, Deutschland",50.8904273,13.7492854
"Grundschule ""Am Albertschacht"" Freital-Wurgwitz in Freital",2021-11-29,befristet teilweise und anschließend vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_GS_Albertschacht_FTL.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Zur Quäne 11, 01705 Freital, Deutschland",51.01974300000001,13.6228111
"Grundschule ""Bernhard Hantzsch"" in Tharandt",2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_GS_Bernhard_Hantzsch_Kurort_Hartha.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Friedrich-Schiller-Straße 21, 01737 Tharandt, Deutschland",50.9840613,13.5446109
Friedrich-Schiller-Oberschule in Neustadt in Sachsen,2021-11-26,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_11_26_Friedrich_Schiller_OS.pdf,29.11.2021 bis 10.12.2021,2021-11-29 00:00:00,2021-12-10 00:00:00,1638144000,1639094400.0,False,"Rosa-Luxemburg-Straße 11, 01844 Neustadt in Sachsen, Deutschland",51.02601,14.2079548
Grundschule Kreischa in Kreischa,2021-11-26,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_26_Grundschule_Kreischa.pdf,29.11.2021 bis 10.12.2021,2021-11-29 00:00:00,2021-12-10 00:00:00,1638144000,1639094400.0,False,"Kirchweg 1A-C, 01731 Kreischa, Deutschland",50.9435362,13.7576273
F.-A.-W.-Diesterweg-Grundschule in Pirna,2021-11-25,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_25_FAW_Diesterweg_GS_Pirna.pdf,29.11.2021 bis 10.12.2021,2021-11-29 00:00:00,2021-12-10 00:00:00,1638144000,1639094400.0,False,"Prof.-Roßmäßler-Straße 42, 01796 Pirna, Deutschland",50.97111779999999,13.9277368
Oberschule Wilsdruff in Wilsdruff,2021-11-23,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_23_Oberschule_Wilsdruff.pdf,24.11.2021 bis 08.12.2021,2021-11-24 00:00:00,2021-12-08 00:00:00,1637712000,1638921600.0,False,"Gezinge 12, 01723 Wilsdruff, Deutschland",51.04995,13.5366301
Grundschule Werda,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_GS_Werda.pdf,11.12.2021 bis 22.12.2021,2021-12-11 00:00:00,2021-12-22 00:00:00,1639180800,1640131200.0,True,"Hauptstraße 18, 08223 Werda, Deutschland",50.4386102,12.3027708
Grundschule Weischlitz,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_Grundschule_Weischlitz.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,True,"Schulstraße 5, 08538 Weischlitz, Deutschland",50.4435187,12.0647219
Grundschule Grünbach,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_Grundschule_Gruenbach.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,True,"Bahnhofstraße 14, 08223 Grünbach, Deutschland",50.44699500000001,12.3631503
Grundschule Friederike-Caroline-Neuber in Reichenbach im Vogtland,2021-12-10,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_10_Grundschule_Friederike_Caroline_Neuber.pdf,11.12.2021 bis 17.12.2021,2021-12-11 00:00:00,2021-12-17 00:00:00,1639180800,1639699200.0,True,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
"Förderzentrum „Oberes Vogtland“, Schulteil Markneukirchen, in Markneukirchen",2021-12-09,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_Schulteil_Markneukirchen.pdf,10.12.2021 bis 22.12.2021,2021-12-10 00:00:00,2021-12-22 00:00:00,1639094400,1640131200.0,False,"Wohlhausener Str. 9/10, 08258 Markneukirchen, Deutschland",50.3122323,12.3361364
Lessing-Gymnasium Plauen,2021-12-09,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_Lessing_GYM_Plauen.pdf,10.12.2021 bis 17.12.2021,2021-12-10 00:00:00,2021-12-17 00:00:00,1639094400,1639699200.0,False,"Jößnitzer Str. 88, 08525 Plauen, Deutschland",50.5081438,12.1452478
"Käthe-Kollwitz-Schule, Förderzentrum mit dem Förderschwerpunkt Lernen in Plauen",2021-12-09,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_09_Kaethe_Kollwitz_Schule_Plauen.pdf,10.12.2021 bis 17.12.2021,2021-12-10 00:00:00,2021-12-17 00:00:00,1639094400,1639699200.0,False,"Tauschwitzer Str. 15, 08529 Plauen, Deutschland",50.48774,12.1658899
Grundschule Bad Elster,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_08_GS_Bad_Elster.pdf,09.12.2021 bis 17.12.2021,2021-12-09 00:00:00,2021-12-17 00:00:00,1639008000,1639699200.0,False,"Hagerstraße 1, 08645 Bad Elster, Deutschland",50.2810976,12.2334765
Oberschule Pausa in Pausa-Mühltroff,2021-12-08,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_08_OS_Pausa.pdf,09.12.2021 bis 17.12.2021,2021-12-09 00:00:00,2021-12-17 00:00:00,1639008000,1639699200.0,False,"Pestalozzistraße 15, 07952 Pausa-Mühltroff, Deutschland",50.58608,11.9945199
Seminarschule-Oberschule Auerbach in Auerbach/Vogtland,2021-12-07,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_07_Seminarschule_Auerbach.pdf,08.12.2021 bis 14.12.2021,2021-12-08 00:00:00,2021-12-14 00:00:00,1638921600,1639440000.0,False,"Seminarstraße 11, 08209 Auerbach/Vogtland, Deutschland",50.50868,12.4064499
Weinholdschule Grundschule in Reichenbach,2021-12-07,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_07_Weinholdschule_GS_Reichenbach.pdf,08.12.2021 bis 17.12.2021,2021-12-08 00:00:00,2021-12-17 00:00:00,1638921600,1639699200.0,False,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
"Käthe-Kollwitz-Schule, Förderzentrum mit dem Förderschwerpunkt Lernen, in Plauen",2021-12-07,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_07_FZ_Kollwitz_Plauen.pdf,08.12.2021 bis 17.12.2021,2021-12-08 00:00:00,2021-12-17 00:00:00,1638921600,1639699200.0,False,"Tauschwitzer Str. 15, 08529 Plauen, Deutschland",50.48774,12.1658899
Astrid-Lindgren-Grundschule in Plauen,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_Astrid_Lindgren_GS.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Stöckigter Str. 40, 08527 Plauen, Deutschland",50.4868399,12.1476182
"Grundschule ""Am Karl-Marx-Platz"" in Oelsnitz/Vogtl.",2021-12-06,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_Grundschule_Am_Karl_Marx_Platz.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Karl-Marx-Platz 1, 08606 Oelsnitz/Vogtl., Deutschland",50.41400530000001,12.174067
Diesterweg Gymnasium Plauen,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Adolph_Diesterweg_Gymnasium.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,False,"Diesterwegstraße 3, 08523 Plauen, Deutschland",50.4913215,12.1205572
Lessing Schule Treuen,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Lessingschule_Treuen.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Feldstraße 9, 08233 Treuen, Deutschland",50.5378352,12.305285
Talsperrenschule Thoßfell in Neuensalz,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Talsperrenschule.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Hauptstraße 41, 08541 Neuensalz, Deutschland",50.52648689999999,12.2480962
Oberschule Oelsnitz in Oelsnitz/Vogtl.,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Oberschule_Oelsnitz.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,False,"Karl-Marx-Platz 1, 08606 Oelsnitz/Vogtl., Deutschland",50.41400530000001,12.174067
Seminarschule Auerbach,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Seminarschule_Auerbach.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Seminarstraße 11, 08209 Auerbach/Vogtland, Deutschland",50.50868,12.4064499
Grundschule Werda,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_GS_Werda.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Hauptstraße 18, 08223 Werda, Deutschland",50.4386102,12.3027708
Oberschule Pausa in Pausa-Mühltroff,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_OS_Pausa.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,False,"Pestalozzistraße 15, 07952 Pausa-Mühltroff, Deutschland",50.58608,11.9945199
Goethe-Gymnasium Auerbach in Auerbach,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Goethe_GYM_Auerbach.pdf,04.12.2021 bis 14.12.2021,2021-12-04 00:00:00,2021-12-14 00:00:00,1638576000,1639440000.0,False,"Bertolt-Brecht-Straße 1, 08209 Auerbach/Vogtland, Deutschland",50.5062055,12.395556
Grundschule Friederike-Caroline-Neuber in Reichenbach im Vogtland,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Neuber_GS_Reichenbach.pdf,06.12.2021 bis 14.12.2021,2021-12-06 00:00:00,2021-12-14 00:00:00,1638748800,1639440000.0,False,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
Oberschule Klingenthal in Klingenthal,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_OS_Klingenthal.pdf,04.12.2021 bis 10.12.2021,2021-12-04 00:00:00,2021-12-10 00:00:00,1638576000,1639094400.0,False,"Schulgasse 4, 08248 Klingenthal, Deutschland",50.3567794,12.468039
Dittes-Grundschule in Reichenbach im Vogtland,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Dittesschule_Reichenbach.pdf,04.12.2021 bis 15.12.2021,2021-12-04 00:00:00,2021-12-15 00:00:00,1638576000,1639526400.0,False,"Dittesstraße 5, 08468 Reichenbach im Vogtland, Deutschland",50.62632,12.3205501
Weinholdschule Grundschule in Reichenbach,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_Weinholdschule_GS_Reichenbach.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
